"Date","Day","HPQ","GOOGL","MSFT","IBM","INTC","ADBE","AMZN","AAPL"
4/19/10 12:00 AM,14717,24.35967254638672,275.3253173828125,31.040000915527344,132.22999572753906,24.0,33.81999969482422,142.42999267578125,35.29571533203125
4/20/10 12:00 AM,14718,24.32334327697754,277.79779052734375,31.360000610351562,129.69000244140625,24.1200008392334,34.93000030517578,144.1999969482422,34.941429138183594
4/21/10 12:00 AM,14719,24.386920928955078,277.42742919921875,31.329999923706055,128.99000549316406,23.799999237060547,34.91999816894531,146.42999267578125,37.031429290771484
4/22/10 12:00 AM,14720,24.209808349609375,273.8038024902344,31.389999389648438,129.1300048828125,23.989999771118164,35.970001220703125,150.08999633789062,38.067142486572266
4/23/10 12:00 AM,14721,24.477746963500977,272.76776123046875,30.959999084472656,129.99000549316406,24.040000915527344,36.25,143.6300048828125,38.689998626708984
4/26/10 12:00 AM,14724,24.6412353515625,266.0860900878906,31.110000610351562,130.72999572753906,23.81999969482422,36.150001525878906,147.11000061035156,38.5
4/27/10 12:00 AM,14725,24.18256187438965,264.7947998046875,30.850000381469727,128.82000732421875,23.350000381469727,35.34000015258789,142.02000427246094,37.43428421020508
4/28/10 12:00 AM,14726,24.196186065673828,264.85986328125,30.90999984741211,130.10000610351562,23.260000228881836,35.470001220703125,139.35000610351562,37.371429443359375
4/29/10 12:00 AM,14727,24.0145320892334,266.2662658691406,31.0,130.4600067138672,23.489999771118164,34.959999084472656,141.72999572753906,38.37714385986328
4/30/10 12:00 AM,14728,23.60127067565918,263.11309814453125,30.540000915527344,129.0,22.84000015258789,33.599998474121094,137.10000610351562,37.2985725402832
5/3/10 12:00 AM,14731,23.93733024597168,265.5655517578125,30.860000610351562,129.60000610351562,23.260000228881836,33.59000015258789,137.49000549316406,38.04999923706055
5/4/10 12:00 AM,14732,22.99727439880371,253.43844604492188,30.1299991607666,128.1199951171875,22.559999465942383,33.13999938964844,129.8300018310547,36.95428466796875
5/5/10 12:00 AM,14733,23.12897300720215,255.1351318359375,29.850000381469727,127.45999908447266,22.170000076293945,32.959999084472656,130.92999267578125,36.56999969482422
5/6/10 12:00 AM,14734,21.94822883605957,249.58457946777344,28.979999542236328,123.91999816894531,21.510000228881836,32.4900016784668,128.7100067138672,35.17856979370117
5/7/10 12:00 AM,14735,21.221616744995117,246.8168182373047,28.209999084472656,122.0999984741211,21.309999465942383,32.41999816894531,124.9800033569336,33.69428634643555
5/10/10 12:00 AM,14738,22.297910690307617,261.0860900878906,28.940000534057617,126.2699966430664,22.549999237060547,34.279998779296875,131.2899932861328,36.28428649902344
5/11/10 12:00 AM,14739,21.98910140991211,254.77978515625,28.8799991607666,126.88999938964844,22.280000686645508,33.79999923706055,130.4600067138672,36.645713806152344
5/12/10 12:00 AM,14740,22.506811141967773,252.9479522705078,29.440000534057617,132.67999267578125,23.09000015258789,34.79999923706055,133.8699951171875,37.441429138183594
5/13/10 12:00 AM,14741,22.125341415405273,255.69569396972656,29.239999771118164,131.47999572753906,22.5,34.40999984741211,131.47000122070312,36.908573150634766
5/14/10 12:00 AM,14742,21.539508819580078,254.01901245117188,28.93000030517578,131.19000244140625,21.889999389648438,33.720001220703125,128.52999877929688,36.2599983215332
5/17/10 12:00 AM,14745,21.580381393432617,254.23924255371094,28.940000534057617,130.44000244140625,22.020000457763672,33.810001373291016,128.91000366210938,36.317142486572266
5/18/10 12:00 AM,14746,21.248865127563477,249.43443298339844,28.600000381469727,129.9499969482422,21.43000030517578,33.279998779296875,126.27999877929688,36.051429748535156
5/19/10 12:00 AM,14747,21.3442325592041,247.46246337890625,28.239999771118164,128.86000061035156,21.600000381469727,32.880001068115234,124.58999633789062,35.477142333984375
5/20/10 12:00 AM,14748,20.867393493652344,237.74273681640625,27.110000610351562,123.80000305175781,20.790000915527344,31.739999771118164,119.70999908447266,33.96571350097656
5/21/10 12:00 AM,14749,21.15349769592285,236.26126098632812,26.84000015258789,125.41999816894531,20.90999984741211,32.18000030517578,122.72000122070312,34.61714172363281
5/24/10 12:00 AM,14752,20.749319076538086,238.81881713867188,26.270000457763672,124.44999694824219,20.670000076293945,31.6299991607666,122.12000274658203,35.251426696777344
5/25/10 12:00 AM,14753,20.821979522705078,238.77377319335938,26.06999969482422,124.5199966430664,20.850000381469727,31.549999237060547,124.86000061035156,35.031429290771484
5/26/10 12:00 AM,14754,20.762943267822266,237.9729766845703,25.010000228881836,123.2300033569336,20.700000762939453,30.940000534057617,123.20999908447266,34.87285614013672
5/27/10 12:00 AM,14755,21.316984176635742,245.47547912597656,26.0,126.38999938964844,21.760000228881836,32.20000076293945,126.69999694824219,36.19285583496094
5/28/10 12:00 AM,14756,20.894641876220703,243.0580596923828,25.799999237060547,125.26000213623047,21.420000076293945,32.08000183105469,125.45999908447266,36.6971435546875
6/1/10 12:00 AM,14760,20.699363708496094,241.42642211914062,25.889999389648438,124.33999633789062,21.18000030517578,32.130001068115234,123.23999786376953,37.26142883300781
6/2/10 12:00 AM,14761,21.466848373413086,246.9319305419922,26.459999084472656,127.41000366210938,21.809999465942383,32.939998626708984,126.30999755859375,37.7071418762207
6/3/10 12:00 AM,14762,21.56221580505371,253.0530548095703,26.860000610351562,127.95999908447266,21.899999618530273,32.900001525878906,128.75999450683594,37.58856964111328
6/4/10 12:00 AM,14763,20.91280746459961,249.60960388183594,25.790000915527344,125.27999877929688,20.950000762939453,31.59000015258789,122.7699966430664,36.56571578979492
6/7/10 12:00 AM,14766,20.544960021972656,243.0030059814453,25.290000915527344,124.12999725341797,20.309999465942383,31.059999465942383,122.01000213623047,35.84857177734375
6/8/10 12:00 AM,14767,20.835603713989258,242.63262939453125,25.110000610351562,123.72000122070312,20.18000030517578,31.0,118.83999633789062,35.61857223510742
6/9/10 12:00 AM,14768,20.622161865234375,237.24725341796875,24.790000915527344,123.9000015258789,19.93000030517578,30.729999542236328,117.91000366210938,34.74285888671875
6/10/10 12:00 AM,14769,21.11716651916504,243.74874877929688,25.0,127.68000030517578,20.549999237060547,31.719999313354492,123.20999908447266,35.78714370727539
6/11/10 12:00 AM,14770,21.430517196655273,244.49449157714844,25.65999984741211,128.4499969482422,20.639999389648438,31.729999542236328,123.02999877929688,36.21571350097656
6/14/10 12:00 AM,14773,21.289735794067383,241.8368377685547,25.5,128.5,20.889999389648438,31.700000762939453,123.83000183105469,36.325714111328125
